"person_id","id_in_wave","gender","id_in_gender","condition","wave","n_met_in_wave","meet_station","start_station","date_order","partner_id_in_wave","partner_id","match","int_corr","samerace","partner_age","partner_race","partner_pref_attr","partner_pref_sinc","partner_pref_intel","partner_pref_fun","partner_pref_amb","partner_pref_shar","received_yes","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","age","field","field_code","undergrad_school","median_sat","tuition","race","imp_samerace","imp_samerelig","hometown","zipcode","income","event_goal","date_freq","goout_freq","career","career_code","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","you_said_yes","race_label","partner_race_label"
354,14,0,27,2,14,18,19,19,15,8,368,1,0.11,0,24,6,20,10,25,20,10,15,1,7,8,8,8,8,9,7,8,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","Other"
354,14,0,27,2,14,18,19,19,1,9,369,1,0.22,1,25,2,17,18,28,27,5,5,1,10,9,10,10,10,10,10,10,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
354,14,0,27,2,14,18,19,19,13,10,370,0,0.31,1,28,2,50,10,10,10,10,10,0,6,8,6,8,6,8,6,6,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
354,14,0,27,2,14,18,19,19,16,11,371,1,0.43,1,27,2,40,0,10,50,0,0,1,6,8,7,10,7,10,8,10,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
354,14,0,27,2,14,18,19,19,11,12,372,1,0.54,1,27,2,30,15,15,20,5,15,1,7,7,6,7,7,8,8,7,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
354,14,0,27,2,14,18,19,19,12,13,373,0,0.04,0,29,3,75,5,5,10,0,5,0,7,9,9,9,9,10,8,8,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","Latino/Hispanic American"
354,14,0,27,2,14,18,19,19,4,14,374,0,0.54,0,30,4,50,10,10,10,5,15,0,6,4,3,5,4,6,5,6,NA,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
354,14,0,27,2,14,18,19,19,18,15,375,0,0.49,1,27,2,30,20,15,15,8,12,0,2,3,6,4,6,3,4,4,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
354,14,0,27,2,14,18,19,19,2,16,376,0,0.11,0,25,4,30,10,15,20,15,10,0,6,8,7,4,6,6,4,4,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
354,14,0,27,2,14,18,19,19,9,17,377,0,0.29,0,26,4,25,20,10,20,15,10,0,6,7,6,8,5,4,5,5,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
354,14,0,27,2,14,18,19,19,10,18,378,0,0.36,1,29,2,25,15,20,20,10,10,0,6,6,5,8,6,5,6,6,2,22,"clinical psychology",3,"loyola college in maryland",1210,23500,2,9,8,"manhattan","10128",49409,1,6,1,"clinical psychology",3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,1,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,15,1,361,0,0.41,1,34,2,30,20,30,5,5,10,0,7,8,6,7,7,4,7,6,NA,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,9,2,362,0,0.64,1,30,2,20.51,14.53,24.79,17.09,5.98,17.09,1,8,8,8,8,8,8,8,NA,NA,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,6,3,363,0,0.36,0,23,4,25,20,20,20,5,10,1,6,8,8,7,8,7,7,6,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
355,15,0,29,2,14,18,20,20,8,4,364,0,0.09,0,27,3,25,25,25,15,10,0,1,7,9,9,8,9,7,8,6,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Latino/Hispanic American"
355,15,0,29,2,14,18,20,20,4,5,365,0,0.65,1,30,2,31.58,10.53,15.79,21.05,10.53,10.53,1,9,7,6,8,5,8,8,7,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,7,6,366,1,0.53,1,27,2,14,18,17,16,15,20,1,9,8,9,9,9,8,9,8,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,1,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,18,7,367,0,0.07,1,27,2,30,15,20,25,5,5,0,7,7,6,8,6,5,6,7,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,16,8,368,0,0.06,0,24,6,20,10,25,20,10,15,0,7,8,7,8,7,7,6,6,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Other"
355,15,0,29,2,14,18,20,20,2,9,369,0,0.23,1,25,2,17,18,28,27,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,14,10,370,0,0.25,1,28,2,50,10,10,10,10,10,1,8,8,8,8,7,7,8,8,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,17,11,371,0,0.09,1,27,2,40,0,10,50,0,0,1,8,6,5,7,5,5,6,10,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,12,12,372,0,-0.01,1,27,2,30,15,15,20,5,15,1,9,8,7,7,6,6,7,6,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,13,13,373,0,0.44,0,29,3,75,5,5,10,0,5,0,8,9,9,8,8,8,8,10,NA,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,1,"European/Caucasian-American","Latino/Hispanic American"
355,15,0,29,2,14,18,20,20,5,14,374,0,0.1,0,30,4,50,10,10,10,5,15,1,7,6,5,5,6,5,4,6,NA,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
355,15,0,29,2,14,18,20,20,1,15,375,0,0.15,1,27,2,30,20,15,15,8,12,0,2,4,4,2,5,2,3,5,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,1,"European/Caucasian-American","European/Caucasian-American"
355,15,0,29,2,14,18,20,20,3,16,376,0,0.08,0,25,4,30,10,15,20,15,10,0,7,8,7,5,6,5,5,5,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
355,15,0,29,2,14,18,20,20,10,17,377,0,-0.21,0,26,4,25,20,10,20,15,10,0,7,6,6,7,6,5,6,6,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
355,15,0,29,2,14,18,20,20,11,18,378,0,0.52,1,29,2,25,15,20,20,10,10,1,7,8,5,8,6,5,8,7,2,24,"clinical psychology",3,"university of delaware",1160,14380,2,10,2,"nj","8225",NA,1,4,3,"clinical psychologist",3,9,1,7,8,7,7,7,1,9,9,2,9,9,9,9,9,2,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,1,1,361,0,0.14,1,34,2,30,20,30,5,5,10,0,9,10,9,8,9,7,9,8,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,13,2,362,0,0.12,1,30,2,20.51,14.53,24.79,17.09,5.98,17.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,10,3,363,0,-0.17,0,23,4,25,20,20,20,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
356,16,0,31,2,14,18,4,4,12,4,364,0,0.45,0,27,3,25,25,25,15,10,0,0,9,7,9,4,9,6,7,3,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Latino/Hispanic American"
356,16,0,31,2,14,18,4,4,8,5,365,0,0.09,1,30,2,31.58,10.53,15.79,21.05,10.53,10.53,1,9.9,8,8,8,8,9,9,8,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,11,6,366,0,-0.05,1,27,2,14,18,17,16,15,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,4,7,367,1,0.21,1,27,2,30,15,20,25,5,5,1,9,7,8,6,7,7,8,6,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,1,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,2,8,368,0,-0.1,0,24,6,20,10,25,20,10,15,1,7,7,8,7,7,7,6,5,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Other"
356,16,0,31,2,14,18,4,4,6,9,369,0,0.42,1,25,2,17,18,28,27,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,18,10,370,0,0.46,1,28,2,50,10,10,10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,3,11,371,0,0.51,1,27,2,40,0,10,50,0,0,0,7,7,6,2,4,3,4,10,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,16,12,372,0,0.6,1,27,2,30,15,15,20,5,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,17,13,373,0,0.02,0,29,3,75,5,5,10,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Latino/Hispanic American"
356,16,0,31,2,14,18,4,4,9,14,374,0,0.54,0,30,4,50,10,10,10,5,15,0,6,6,6,4,5,5,6,5,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
356,16,0,31,2,14,18,4,4,5,15,375,0,0.55,1,27,2,30,20,15,15,8,12,1,6,8,8,5,5,3,6,4,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
356,16,0,31,2,14,18,4,4,7,16,376,0,-0.03,0,25,4,30,10,15,20,15,10,0,9,9,9,6,8,7,7,6,2,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
356,16,0,31,2,14,18,4,4,14,17,377,0,0.18,0,26,4,25,20,10,20,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","Asian/Pacific Islander/Asian-American"
356,16,0,31,2,14,18,4,4,15,18,378,0,0.46,1,29,2,25,15,20,20,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"counseling psychology",3,"lafayette college",1260,24921,2,2,4,"pennsylvania","18103",31516,1,7,2,"psychologist",3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,0,"European/Caucasian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,3,1,361,0,0.53,0,34,2,30,20,30,5,5,10,0,7,8,9,5,5,5,6,5,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,15,2,362,0,0.07,0,30,2,20.51,14.53,24.79,17.09,5.98,17.09,0,7,7,7,7,7,7,7,8,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,12,3,363,0,0.37,1,23,4,25,20,20,20,5,10,0,6,7,7,7,7,5,6,5,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
357,17,0,33,2,14,18,6,6,14,4,364,0,-0.02,0,27,3,25,25,25,15,10,0,1,10,9,9,9,9,8,9,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","Latino/Hispanic American"
357,17,0,33,2,14,18,6,6,10,5,365,0,0.31,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,1,6,8,8,9,7,6,7,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,13,6,366,0,0.29,0,27,2,14,18,17,16,15,20,1,8,8,8,8,8,8,8,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,6,7,367,0,0.02,0,27,2,30,15,20,25,5,5,0,6,7,8,6,6,5,6,6,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,4,8,368,1,0.12,0,24,6,20,10,25,20,10,15,1,7,9,8,8,7,7,6,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,"Asian/Pacific Islander/Asian-American","Other"
357,17,0,33,2,14,18,6,6,8,9,369,0,0.55,0,25,2,17,18,28,27,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,2,10,370,0,0.21,0,28,2,50,10,10,10,10,10,1,9,7,7,6,6,5,8,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,5,11,371,0,-0.34,0,27,2,40,0,10,50,0,0,0,6,7,8,4,7,1,4,5,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,18,12,372,0,0.33,0,27,2,30,15,15,20,5,15,0,8,8,8,7,6,5,6,5,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,1,13,373,0,0.15,0,29,3,75,5,5,10,0,5,1,9,10,9,9,9,NA,9,8,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","Latino/Hispanic American"
357,17,0,33,2,14,18,6,6,11,14,374,1,-0.01,1,30,4,50,10,10,10,5,15,1,10,8,7,6,7,8,10,9,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
357,17,0,33,2,14,18,6,6,7,15,375,0,-0.07,0,27,2,30,20,15,15,8,12,1,6,8,8,7,7,6,6,8,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
357,17,0,33,2,14,18,6,6,9,16,376,1,0.1,1,25,4,30,10,15,20,15,10,1,9,9,8,8,7,9,9,9,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
357,17,0,33,2,14,18,6,6,16,17,377,0,-0.45,1,26,4,25,20,10,20,15,10,1,7,7,9,7,8,8,6,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
357,17,0,33,2,14,18,6,6,17,18,378,0,0.1,0,29,2,25,15,20,20,10,10,1,8,8,7,5,4,4,8,7,2,27,"education",9,"wellesley college",1341,25504,4,10,10,"atlanta, ga","30071",36223,1,4,2,"education",2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
358,18,0,35,2,14,18,18,18,13,1,361,0,0.23,0,34,2,30,20,30,5,5,10,0,7,9,9,5,10,7,7,6,2,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
358,18,0,35,2,14,18,18,18,7,2,362,0,0.41,0,30,2,20.51,14.53,24.79,17.09,5.98,17.09,1,8,8,8,7,8,8,8,8,2,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
358,18,0,35,2,14,18,18,18,4,3,363,0,0.6,1,23,4,25,20,20,20,5,10,1,7,8,7,7,8,6,7,7,2,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
358,18,0,35,2,14,18,18,18,6,4,364,0,0.37,0,27,3,25,25,25,15,10,0,1,7,7,9,5,10,7,7,5,2,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0,"Asian/Pacific Islander/Asian-American","Latino/Hispanic American"
358,18,0,35,2,14,18,18,18,2,5,365,0,0.13,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
358,18,0,35,2,14,18,18,18,5,6,366,1,0.06,0,27,2,14,18,17,16,15,20,1,8,7,8,8,8,7,8,7,1,26,"mba",8,"uc berkeley",1309,15162,4,1,1,"california and new york","95008",43367,1,5,3,"marketing or strategy and business development",7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
